,Race,Area ID,Perceived: AGE,Basis for Stop,Stop_Year,Action Taken: None,Stop Time,Result of Stop: No Action,Result of Stop: Warning,Result of Stop: Citation for infraction,Result of Stop: In-field cite and release,Result of Stop: Custodial Arrest Pursuant to Outstanding Warrant,Result of Stop: Custodial Arrest Without Warrant,Result of Stop: Noncriminal Transport or Caretaking Transport,Result of Stop: Psychiatric Hold,Result of Stop: Referred to U.S. Department of Homeland Security
18911,6,02,59,,2022,1,10:53,0,0,1,0,0,0,0,0,0
18912,3,04,18,Officer witnessed commission of a crime,2022,0,02:56,0,1,0,0,0,0,0,0,0
18913,3,12,37,,2022,0,17:30,0,0,0,0,0,0,0,0,0
18914,3,04,18,Matched suspect description,2022,0,19:13,1,0,0,0,0,0,0,0,0
18915,7,14,18,Officer witnessed commission of a crime,2022,1,01:39,0,0,1,0,0,0,0,0,0
18916,3,14,20,,2022,1,14:17,0,0,1,0,0,0,0,0,0
18917,7,17,31,,2022,0,02:48,0,1,0,0,0,0,0,0,0
18918,7,01,28,,2022,0,21:42,0,1,0,0,0,0,0,0,0
18919,2,04,23,,2022,1,10:37,0,0,1,0,0,0,0,0,0
18920,2,04,25,,2022,0,22:52,0,1,0,0,0,0,0,0,0
18921,2,18,31,,2022,1,08:30,0,0,1,0,0,0,0,0,0
18922,3,16,35,,2022,1,15:26,0,0,1,0,0,0,0,0,0
18923,3,19,43,Witness or victim identification of suspect at the scene,2022,0,15:49,0,0,0,0,0,1,0,0,0
18924,7,01,43,,2022,1,10:46,0,0,1,0,0,0,0,0,0
18925,3,09,33,,2022,0,19:25,0,0,1,0,0,0,0,0,0
18926,2,13,25,,2022,0,20:32,1,0,0,0,0,0,0,0,0
18927,3,14,39,,2022,1,11:08,0,0,1,0,0,0,0,0,0
18928,2,99,73,Matched suspect description,2022,0,21:14,1,0,0,0,0,0,0,0,0
18929,2,19,19,Other reasonable suspicion of a crime,2022,0,03:02,0,0,0,0,0,1,0,0,0
18930,2,19,50,,2022,0,23:38,1,0,0,0,0,0,0,0,0
18931,2,09,26,Other reasonable suspicion of a crime,2022,0,02:32,0,0,0,0,0,1,0,0,0
18932,3,06,65,Officer witnessed commission of a crime,2022,0,10:18,0,0,0,0,1,0,0,0,0
18933,7,19,38,,2022,1,07:30,0,0,1,0,0,0,0,0,0
18934,7,10,50,Officer witnessed commission of a crime,2022,1,10:48,0,1,0,0,0,0,0,0,0
18935,3,19,14,Officer witnessed commission of a crime,2022,0,21:48,0,1,0,0,0,0,0,0,0
18936,3,19,47,,2022,0,08:42,0,0,0,0,0,1,0,0,0
18937,2,06,20,,2022,1,21:36,0,1,0,0,0,0,0,0,0
18938,2,06,30,,2022,1,02:25,0,1,0,0,0,0,0,0,0
18939,7,17,40,Other reasonable suspicion of a crime,2022,1,11:29,0,1,0,0,0,0,0,0,0
18940,3,09,45,Officer witnessed commission of a crime,2022,1,13:54,0,1,0,0,0,0,0,0,0
18941,3,15,21,Officer witnessed commission of a crime,2022,0,17:57,0,0,0,0,0,0,0,0,0
18942,7,06,28,Actions indicative of casing a victim or location,2022,0,05:26,0,0,0,0,0,0,0,0,0
18943,4,08,23,,2022,1,12:10,0,0,1,0,0,0,0,0,0
18944,2,01,21,,2022,0,07:45,0,0,0,0,0,1,0,0,0
18945,3,15,41,Witness or victim identification of suspect at the scene,2022,1,15:47,0,0,1,0,0,0,0,0,0
18946,7,01,58,,2022,0,11:48,0,0,0,0,0,0,0,1,0
18947,3,19,64,,2022,1,11:00,0,0,1,0,0,0,0,0,0
18948,3,20,34,Witness or victim identification of suspect at the scene,2022,0,00:19,0,0,0,0,0,1,0,0,0
18949,3,05,65,,2022,1,08:55,0,0,1,0,0,0,0,0,0
18950,3,20,30,,2022,1,18:54,0,1,0,0,0,0,0,0,0
18951,7,05,54,,2022,1,01:27,0,0,1,0,0,0,0,0,0
18952,2,07,69,,2022,1,13:56,0,0,1,0,0,0,0,0,0
18953,3,03,45,,2022,1,08:41,0,1,0,0,0,0,0,0,0
18954,2,18,44,,2022,0,16:40,0,0,0,0,0,1,0,0,0
18955,2,05,18,,2022,1,11:33,0,0,1,0,0,0,0,0,0
18956,3,09,30,,2022,1,13:12,0,0,1,0,0,0,0,0,0
18957,7,09,60,Officer witnessed commission of a crime,2022,0,17:15,0,1,0,0,0,0,0,0,0
18958,3,01,40,,2022,0,23:01,1,0,0,0,0,0,0,0,0
18959,2,12,25,,2022,0,19:28,1,0,0,0,0,0,0,0,0
18960,3,12,30,Other reasonable suspicion of a crime,2022,0,21:31,0,1,0,0,0,0,0,0,0
18961,7,06,40,Witness or victim identification of suspect at the scene,2022,0,00:24,0,0,0,0,0,1,0,0,0
18962,3,02,45,,2022,1,13:17,0,0,1,0,0,0,0,0,0
18963,4,21,50,,2022,1,20:26,0,1,0,0,0,0,0,0,0
18964,3,13,25,,2022,1,20:43,1,0,0,0,0,0,0,0,0
18965,3,02,18,Officer witnessed commission of a crime,2022,0,19:54,0,1,0,0,0,0,0,0,0
18966,3,13,24,Other reasonable suspicion of a crime,2022,0,21:55,1,0,0,0,0,0,0,0,0
18967,7,10,34,Officer witnessed commission of a crime,2022,0,10:00,0,1,0,0,0,0,0,0,0
18968,2,13,28,,2022,1,12:47,0,1,0,0,0,0,0,0,0
18969,3,04,34,,2022,1,14:21,0,0,1,0,0,0,0,0,0
18970,3,09,18,,2022,1,21:36,0,0,1,0,0,0,0,0,0
18971,3,07,30,,2022,1,00:41,0,1,0,0,0,0,0,0,0
18972,3,04,35,,2022,0,19:35,0,0,1,0,0,0,0,0,0
18973,2,14,37,,2022,1,16:07,0,0,1,0,0,0,0,0,0
18974,3,21,38,,2022,1,06:52,0,0,1,0,0,0,0,0,0
18975,3,04,30,,2022,0,00:15,1,0,0,0,0,0,0,0,0
18976,3,10,20,,2022,1,17:45,0,0,1,0,0,0,0,0,0
18977,3,05,65,,2022,1,16:51,1,0,0,0,0,0,0,0,0
18978,3,21,25,,2022,1,19:13,0,1,0,0,0,0,0,0,0
18979,3,04,30,,2022,0,20:59,1,0,0,0,0,0,0,0,0
18980,3,13,30,,2022,1,20:09,0,1,0,0,0,0,0,0,0
18981,3,04,22,Witness or victim identification of suspect at the scene,2022,1,02:06,0,0,0,0,0,1,0,0,0
18982,2,03,35,,2022,1,08:42,0,1,0,0,0,0,0,0,0
18983,2,13,30,Other reasonable suspicion of a crime,2022,1,02:54,1,0,0,0,0,0,0,0,0
18984,3,20,29,,2022,0,14:26,0,1,0,0,0,0,0,0,0
18985,2,03,30,,2022,1,22:49,1,0,0,0,0,0,0,0,0
18986,3,02,30,Officer witnessed commission of a crime,2022,0,14:20,1,0,0,0,0,0,0,0,0
18987,3,07,22,,2022,1,12:17,0,0,1,0,0,0,0,0,0
18988,3,06,23,,2022,1,21:24,0,0,1,0,0,0,0,0,0
18989,3,21,65,,2022,1,11:24,0,0,1,0,0,0,0,0,0
18990,7,99,30,,2022,1,17:25,0,1,0,0,0,0,0,0,0
18991,4,19,55,,2022,1,15:19,0,0,1,0,0,0,0,0,0
18992,3,03,19,,2022,0,17:05,0,0,1,0,0,0,0,0,0
18993,2,20,20,Officer witnessed commission of a crime,2022,0,14:36,0,0,0,0,0,0,0,0,0
18994,3,16,19,,2022,0,16:50,0,0,0,0,0,0,0,0,0
18995,2,12,21,Officer witnessed commission of a crime,2022,0,05:07,0,0,1,0,0,0,0,0,0
18996,2,14,50,Matched suspect description,2022,0,21:20,0,0,0,0,0,1,0,0,0
18997,3,17,42,Officer witnessed commission of a crime,2022,1,09:09,0,0,1,0,0,0,0,0,0
18998,3,19,40,,2022,0,19:58,0,0,0,0,0,1,0,0,0
18999,7,17,70,,2022,1,16:37,0,0,0,0,0,0,0,0,0
19000,3,02,40,Officer witnessed commission of a crime,2022,0,18:05,0,0,0,1,0,0,0,0,0
19001,3,07,43,Matched suspect description,2022,0,20:08,0,0,0,0,0,1,0,0,0
19002,3,08,20,,2022,0,22:00,0,0,0,1,0,0,0,0,0
19003,7,05,40,,2022,1,18:29,0,1,0,0,0,0,0,0,0
19004,3,19,20,Officer witnessed commission of a crime,2022,1,16:30,0,0,1,0,0,0,0,0,0
19005,1,02,48,,2022,1,09:52,0,0,1,0,0,0,0,0,0
19006,2,03,25,,2022,0,03:49,0,0,1,0,0,0,0,0,0
19007,3,05,49,,2022,1,17:55,0,0,1,0,0,0,0,0,0
19008,3,12,31,,2022,0,13:29,0,0,0,0,0,0,0,1,0
19009,7,14,50,Officer witnessed commission of a crime,2022,1,20:49,0,1,0,0,0,0,0,0,0
19010,4,07,26,,2022,1,11:42,0,0,1,0,0,0,0,0,0
19011,3,08,16,,2022,0,09:20,0,0,0,0,0,0,0,1,0
19012,2,19,35,,2022,1,16:37,0,0,1,0,0,0,0,0,0
19013,3,10,25,,2022,0,00:52,0,1,0,0,0,0,0,0,0
19014,3,11,40,,2022,0,01:00,0,1,0,0,0,0,0,0,0
19015,2,12,30,,2022,0,17:35,0,1,0,0,0,0,0,0,0
19016,3,03,58,,2022,1,17:26,0,0,1,0,0,0,0,0,0
19017,3,11,26,,2022,1,13:40,0,0,1,0,0,0,0,0,0
19018,3,02,18,,2022,0,22:45,0,1,0,0,0,0,0,0,0
19019,3,01,49,,2022,1,05:58,0,0,1,0,0,0,0,0,0
19020,3,02,39,Officer witnessed commission of a crime,2022,1,11:15,0,1,0,0,0,0,0,0,0
19021,1,05,54,,2022,1,16:26,0,0,1,0,0,0,0,0,0
19022,3,18,16,Officer witnessed commission of a crime,2022,0,18:52,0,0,0,0,0,0,0,0,0
19023,2,07,35,Other reasonable suspicion of a crime,2022,0,18:58,0,1,0,0,0,0,0,0,0
19024,3,13,30,,2022,1,14:37,0,1,0,0,0,0,0,0,0
19025,3,03,56,,2022,0,05:00,0,0,0,0,0,1,0,0,0
19026,3,04,37,,2022,1,08:17,0,0,1,0,0,0,0,0,0
19027,7,21,34,,2022,1,12:24,0,0,1,0,0,0,0,0,0
19028,3,05,29,,2022,0,10:23,0,0,1,0,0,0,0,0,0
19029,2,19,30,Matched suspect description,2022,0,08:06,0,0,0,0,0,0,0,0,0
19030,3,03,27,,2022,1,13:29,0,0,1,0,0,0,0,0,0
19031,2,12,28,Other reasonable suspicion of a crime,2022,0,16:39,1,0,0,0,0,0,0,0,0
19032,2,03,40,,2022,1,20:32,0,1,0,0,0,0,0,0,0
19033,3,99,25,,2022,1,17:09,0,1,0,0,0,0,0,0,0
19034,2,18,25,,2022,1,20:51,0,1,0,0,0,0,0,0,0
19035,4,21,17,,2022,1,21:23,0,0,1,0,0,0,0,0,0
19036,7,01,30,,2022,0,00:49,0,1,0,0,0,0,0,0,0
19037,3,17,34,,2022,0,23:09,0,0,0,0,0,1,0,0,0
19038,3,13,34,,2022,0,03:48,1,0,0,0,0,0,0,0,0
19039,3,02,74,,2022,1,19:00,0,0,1,0,0,0,0,0,0
19040,3,13,18,Officer witnessed commission of a crime,2022,0,10:23,1,0,0,0,0,0,0,0,0
19041,7,17,46,Other reasonable suspicion of a crime,2022,0,10:43,0,0,0,0,0,0,0,0,0
19042,3,17,20,,2022,1,16:55,0,0,1,0,0,0,0,0,0
19043,3,03,20,,2022,0,18:03,1,0,0,0,0,0,0,0,0
19044,3,08,60,,2022,0,21:54,0,1,0,0,0,0,0,0,0
19045,3,02,35,Witness or victim identification of suspect at the scene,2022,0,01:11,0,0,0,0,0,1,0,0,0
19046,4,14,38,,2022,1,12:05,0,0,1,0,0,0,0,0,0
19047,3,08,21,,2022,0,16:01,0,0,0,1,0,0,0,0,0
19048,4,21,72,,2022,1,18:52,0,1,0,0,0,0,0,0,0
19049,3,13,65,Witness or victim identification of suspect at the scene,2022,0,11:01,0,0,0,0,0,1,0,0,0
19050,7,14,32,,2022,1,08:15,0,0,1,0,0,0,0,0,0
19051,3,02,28,Officer witnessed commission of a crime,2022,0,03:37,1,0,0,0,0,0,0,0,0
19052,7,07,27,,2022,1,13:34,0,0,1,0,0,0,0,0,0
19053,3,09,33,,2022,0,12:02,0,0,0,0,0,1,0,0,0
19054,3,12,19,,2022,0,14:30,0,0,1,0,0,0,0,0,0
19055,3,17,44,,2022,1,16:30,0,0,1,0,0,0,0,0,0
19056,3,05,31,,2022,1,14:35,0,0,1,0,0,0,0,0,0
19057,3,12,37,,2022,1,09:45,0,0,1,0,0,0,0,0,0
19058,2,99,30,,2022,0,22:02,1,0,0,0,0,0,0,0,0
19059,3,06,38,,2022,1,19:49,0,0,1,0,0,0,0,0,0
19060,3,20,27,,2022,1,14:35,0,1,0,0,0,0,0,0,0
19061,3,03,48,,2022,1,07:20,0,0,1,0,0,0,0,0,0
19062,2,03,41,,2022,0,16:05,0,0,0,0,0,0,0,1,0
19063,2,17,60,,2022,1,12:10,0,1,0,0,0,0,0,0,0
19064,7,17,40,Officer witnessed commission of a crime,2022,0,18:02,0,0,0,0,0,1,0,0,0
19065,3,11,27,Matched suspect description,2022,0,18:05,0,0,0,0,0,0,0,0,0
19066,2,08,45,,2022,0,20:12,0,1,0,0,0,0,0,0,0
19067,3,11,29,,2022,0,21:01,0,1,0,0,0,0,0,0,0
19068,2,12,27,,2022,0,10:01,0,0,1,0,0,0,0,0,0
19069,3,09,34,Witness or victim identification of suspect at the scene,2022,0,02:42,1,0,0,0,0,0,0,0,0
19070,7,10,33,,2022,0,05:35,0,0,0,0,0,0,0,1,0
19071,7,14,37,,2022,1,13:23,0,0,1,0,0,0,0,0,0
19072,2,12,30,,2022,0,23:24,0,0,0,0,0,1,0,0,0
19073,2,18,27,,2022,1,18:56,0,0,1,0,0,0,0,0,0
19074,7,14,24,,2022,0,00:39,0,0,0,0,0,0,0,1,0
19075,3,21,40,,2022,1,10:27,0,0,1,0,0,0,0,0,0
19076,3,16,30,,2022,0,10:09,1,0,0,0,0,0,0,0,0
19077,4,20,36,,2022,1,14:15,0,0,1,0,0,0,0,0,0
19078,3,01,30,,2022,1,18:05,0,0,1,0,0,0,0,0,0
19079,2,21,34,,2022,1,18:35,0,0,1,0,0,0,0,0,0
19080,3,20,35,,2022,0,23:48,0,0,0,0,0,0,0,1,0
19081,3,09,25,Matched suspect description,2022,1,00:45,1,0,0,0,0,0,0,0,0
19082,3,19,45,,2022,1,10:40,0,0,1,0,0,0,0,0,0
19083,3,17,30,,2022,1,10:13,0,0,1,0,0,0,0,0,0
19084,3,02,35,,2022,0,06:11,0,0,0,0,0,1,0,0,0
19085,1,20,24,Officer witnessed commission of a crime,2022,0,19:10,0,0,0,1,0,0,0,0,0
19086,3,15,35,Officer witnessed commission of a crime,2022,0,22:01,1,0,0,0,0,0,0,0,0
19087,2,12,22,Matched suspect description,2022,0,05:18,0,0,0,0,0,1,0,0,0
19088,7,01,34,,2022,1,07:30,0,0,1,0,0,0,0,0,0
19089,7,05,32,,2022,1,21:09,0,0,1,0,0,0,0,0,0
19090,7,07,35,,2022,1,12:20,0,0,1,0,0,0,0,0,0
19091,3,16,21,,2022,1,13:56,1,0,0,0,0,0,0,0,0
19092,3,99,40,Other reasonable suspicion of a crime,2022,1,21:56,1,0,0,0,0,0,0,0,0
19093,2,21,50,,2022,1,08:40,0,0,1,0,0,0,0,0,0
19094,7,15,34,,2022,0,13:37,0,0,0,0,0,1,0,0,0
19095,3,07,48,,2022,1,21:11,0,1,0,0,0,0,0,0,0
19096,3,04,45,,2022,0,16:10,0,0,0,0,0,1,0,0,0
19097,3,18,28,Officer witnessed commission of a crime,2022,0,08:50,0,0,1,0,0,0,0,0,0
19098,7,08,88,,2022,1,17:03,0,0,1,0,0,0,0,0,0
19099,3,05,49,,2022,1,17:21,0,0,1,0,0,0,0,0,0
19100,4,16,32,,2022,1,16:46,0,0,1,0,0,0,0,0,0
19101,7,05,28,,2022,1,14:11,0,0,1,0,0,0,0,0,0
19102,2,99,26,,2022,0,01:52,0,1,0,0,0,0,0,0,0
19103,3,02,44,Officer witnessed commission of a crime,2022,1,19:52,0,0,1,0,0,0,0,0,0
19104,3,03,32,,2022,0,01:01,0,0,1,0,0,0,0,0,0
19105,3,21,33,,2022,1,10:50,0,0,1,0,0,0,0,0,0
19106,2,05,50,,2022,0,23:49,0,1,0,0,0,0,0,0,0
19107,3,05,30,,2022,1,20:39,0,1,0,0,0,0,0,0,0
19108,3,19,23,,2022,1,08:00,0,0,1,0,0,0,0,0,0
19109,3,20,31,Other reasonable suspicion of a crime,2022,0,03:00,0,0,0,0,0,1,0,0,0
19110,3,16,20,,2022,1,20:08,1,0,0,0,0,0,0,0,0
19111,3,17,30,Officer witnessed commission of a crime,2022,0,23:34,0,1,0,0,0,0,0,0,0
19112,2,03,21,,2022,1,21:06,0,1,0,0,0,0,0,0,0
19113,2,18,20,,2022,0,18:59,1,0,0,0,0,0,0,0,0
19114,3,02,53,,2022,1,07:45,0,0,1,0,0,0,0,0,0
19115,4,04,23,,2022,0,20:12,0,0,1,0,0,0,0,0,0
19116,3,13,19,,2022,0,22:09,0,1,0,0,0,0,0,0,0
19117,3,04,36,,2022,1,21:07,0,1,0,0,0,0,0,0,0
19118,7,11,35,,2022,1,19:27,0,0,1,0,0,0,0,1,0
19119,3,15,15,,2022,0,00:06,0,0,0,0,0,0,0,0,0
19120,7,17,50,Matched suspect description,2022,0,17:37,1,0,0,0,0,0,0,0,0
19121,2,12,26,,2022,1,20:51,0,0,1,0,0,0,0,0,0
19122,1,20,24,,2022,1,13:00,0,1,0,0,0,0,0,0,0
19123,3,03,17,,2022,0,19:06,0,0,0,0,0,1,0,0,0
19124,7,18,39,,2022,0,12:58,1,0,0,0,0,0,0,0,0
19125,2,04,40,,2022,0,20:10,1,0,0,0,0,0,0,0,0
19126,3,20,26,,2022,1,12:33,0,0,1,0,0,0,0,0,0
19127,7,11,33,,2022,0,02:15,0,0,0,0,0,1,0,0,0
19128,4,09,50,,2022,0,09:48,0,0,0,0,0,0,0,0,0
19129,3,09,22,,2022,1,06:13,0,0,1,0,0,0,0,0,0
19130,7,12,34,,2022,1,18:07,0,0,1,0,0,0,0,0,0
19131,3,04,25,Witness or victim identification of suspect at the scene,2022,0,20:35,0,0,0,0,0,1,0,0,0
19132,2,12,24,,2022,0,18:26,1,0,0,0,0,0,0,0,0
19133,3,04,50,,2022,1,08:35,0,1,0,0,0,0,0,0,0
19134,3,19,36,,2022,1,21:07,0,0,1,0,0,0,0,0,0
19135,3,13,20,,2022,0,20:00,1,0,0,0,0,0,0,0,0
19136,7,17,17,,2022,1,19:15,0,0,1,0,0,0,0,0,0
19137,3,13,25,,2022,0,21:44,0,1,0,0,0,0,0,0,0
19138,3,10,43,,2022,1,06:55,0,0,0,0,0,0,0,0,0
19139,7,21,40,,2022,0,10:00,0,0,0,0,0,1,0,0,0
19140,3,18,19,,2022,1,11:37,0,0,1,0,0,0,0,0,0
19141,3,13,23,,2022,0,21:53,0,0,0,0,0,0,0,1,0
19142,3,14,50,Officer witnessed commission of a crime,2022,1,15:07,0,1,0,0,0,0,0,0,0
19143,3,14,44,Officer witnessed commission of a crime,2022,1,15:07,0,0,1,0,0,0,0,0,0
19144,2,12,20,,2022,0,21:54,0,0,1,0,0,0,0,0,0
19145,2,13,25,,2022,0,18:26,0,0,0,0,0,0,0,0,0
19146,7,11,29,,2022,0,23:05,0,1,0,0,0,0,0,0,0
19147,1,08,47,,2022,1,15:50,0,0,1,0,0,0,0,0,0
19148,2,05,45,,2022,1,20:00,0,1,0,0,0,0,0,0,0
19149,2,08,22,,2022,1,20:55,0,1,0,0,0,0,0,0,0
19150,4,16,40,,2022,1,08:15,0,0,1,0,0,0,0,0,0
19151,3,16,40,,2022,1,08:15,0,0,1,0,0,0,0,0,0
19152,3,05,15,,2022,0,17:38,0,0,0,0,0,0,0,0,0
19153,3,03,45,Other reasonable suspicion of a crime,2022,0,20:30,0,0,0,0,0,1,0,0,0
19154,4,08,30,,2022,0,00:29,0,0,0,0,0,0,0,1,0
19155,3,03,51,,2022,1,23:05,0,0,1,0,0,0,0,0,0
19156,3,16,50,,2022,0,19:29,1,0,0,0,0,0,0,0,0
19157,2,03,28,,2022,1,02:34,1,0,0,0,0,0,0,0,0
19158,2,13,40,,2022,1,00:32,0,1,0,0,0,0,0,0,0
19159,3,16,21,,2022,0,23:06,1,0,0,0,0,0,0,0,0
19160,3,12,35,,2022,0,21:34,1,0,0,0,0,0,0,0,0
19161,3,16,18,Officer witnessed commission of a crime,2022,0,22:05,0,1,0,0,0,0,0,0,0
19162,3,13,28,,2022,0,07:38,0,0,0,0,0,1,0,0,0
19163,3,13,22,Matched suspect description,2022,0,19:34,0,0,0,0,0,0,0,0,0
19164,2,06,31,,2022,0,01:22,1,0,0,0,0,0,0,0,0
19165,3,13,59,,2022,1,14:47,0,0,1,0,0,0,0,0,0
19166,3,07,27,,2022,0,10:28,0,0,1,0,0,0,0,0,0
19167,2,18,18,Officer witnessed commission of a crime,2022,0,13:35,0,0,0,0,0,1,0,0,0
19168,2,06,25,,2022,0,21:23,0,0,0,0,0,1,0,0,0
19169,2,13,59,,2022,1,11:21,0,0,1,0,0,0,0,0,0
19170,3,04,25,Officer witnessed commission of a crime,2022,0,20:41,1,0,0,0,0,0,0,0,0
19171,3,13,31,Officer witnessed commission of a crime,2022,0,08:30,0,0,0,1,0,0,0,0,0
19172,3,04,32,,2022,1,12:10,0,0,1,0,0,0,0,0,0
19173,2,19,28,,2022,1,16:07,0,0,0,0,0,0,0,0,0
19174,3,16,30,,2022,1,15:30,0,0,1,0,0,0,0,0,0
19175,3,03,30,,2022,0,22:19,0,1,0,0,0,0,0,0,0
19176,3,21,40,Other reasonable suspicion of a crime,2022,1,21:13,1,0,0,0,0,0,0,0,0
19177,4,19,20,,2022,1,13:39,0,0,1,0,0,0,0,0,0
19178,2,18,30,,2022,0,10:20,0,0,1,0,0,0,0,0,0
19179,3,09,26,,2022,1,11:02,0,1,0,0,0,0,0,0,0
19180,3,16,33,Matched suspect description,2022,0,19:37,1,0,0,0,0,0,0,0,0
19181,2,03,26,,2022,0,19:39,0,0,0,0,0,1,0,0,0
19182,2,18,25,Other reasonable suspicion of a crime,2022,0,18:03,0,0,0,0,0,0,0,0,0
19183,2,20,50,Witness or victim identification of suspect at the scene,2022,1,14:20,1,0,0,0,0,0,0,0,0
19184,3,99,21,,2022,1,21:19,0,1,0,0,0,0,0,0,0
19185,2,03,30,,2022,1,15:57,0,1,0,0,0,0,0,0,0
19186,4,14,33,,2022,1,17:14,0,0,1,0,0,0,0,0,0
19187,3,19,36,Officer witnessed commission of a crime,2022,1,07:30,0,0,1,0,0,0,0,0,0
19188,2,13,27,,2022,1,07:33,0,1,0,0,0,0,0,0,0
19189,1,13,54,,2022,1,16:42,0,0,1,0,0,0,0,0,0
19190,3,16,18,Officer witnessed commission of a crime,2022,0,21:32,0,1,0,0,0,0,0,0,0
19191,2,18,26,Other reasonable suspicion of a crime,2022,0,16:10,1,0,0,0,0,0,0,0,0
19192,3,02,49,,2022,0,20:38,0,1,0,0,0,0,0,0,0
19193,3,12,46,,2022,1,20:17,0,0,1,0,0,0,0,0,0
19194,3,04,30,,2022,0,22:47,0,1,0,0,0,0,0,0,0
19195,3,04,23,,2022,1,12:30,0,0,1,0,0,0,0,0,0
19196,7,10,32,,2022,0,08:24,0,0,0,0,1,0,0,0,0
19197,2,04,60,,2022,1,19:57,0,1,0,0,0,0,0,0,0
19198,3,05,30,,2022,1,09:10,1,0,0,0,0,0,0,0,0
19199,3,19,46,,2022,0,19:05,1,0,0,0,0,0,0,0,0
19200,2,07,59,,2022,1,23:01,0,1,0,0,0,0,0,0,0
19201,2,18,20,,2022,1,21:54,0,1,0,0,0,0,0,0,0
19202,3,12,25,Other reasonable suspicion of a crime,2022,1,18:20,1,0,0,0,0,0,0,0,0
19203,7,03,40,,2022,0,19:55,0,1,0,0,0,0,0,0,0
19204,7,04,40,,2022,1,09:13,0,0,1,0,0,0,0,0,0
19205,7,17,25,,2022,1,20:27,1,0,0,0,0,0,0,0,0
19206,2,06,43,,2022,0,03:00,1,0,0,0,0,0,0,0,0
19207,3,05,19,,2022,1,16:16,0,1,0,0,0,0,0,0,0
19208,3,03,30,,2022,1,19:24,0,0,1,0,0,0,0,0,0
19209,2,18,40,Officer witnessed commission of a crime,2022,0,19:56,0,1,0,0,0,0,0,0,0
19210,3,02,29,Officer witnessed commission of a crime,2022,1,21:54,0,0,0,0,0,0,0,0,0
19211,2,12,26,,2022,0,19:26,0,1,0,0,0,0,0,0,0
19212,7,19,50,,2022,0,08:36,0,0,0,0,0,1,0,0,0
19213,4,19,32,,2022,1,09:25,0,0,1,0,0,0,0,0,0
19214,4,07,45,,2022,1,11:22,0,0,1,0,0,0,0,0,0
19215,3,11,22,,2022,1,21:05,0,1,0,0,0,0,0,0,0
19216,7,21,45,,2022,1,08:43,0,0,0,0,1,0,0,0,0
19217,3,05,40,,2022,0,17:49,0,0,0,0,0,0,0,0,0
19218,3,16,35,,2022,0,09:49,0,1,0,0,0,0,0,0,0
19219,3,05,21,,2022,1,18:00,0,0,1,0,0,0,0,0,0
19220,3,05,25,,2022,0,18:58,0,0,1,0,0,0,0,0,0
19221,3,07,26,,2022,1,13:45,0,0,1,0,0,0,0,0,0
19222,2,01,22,,2022,0,01:33,0,0,0,0,0,1,0,0,0
19223,7,16,54,,2022,1,08:35,0,0,1,0,0,0,0,0,0
19224,3,02,73,Officer witnessed commission of a crime,2022,0,20:40,0,0,0,1,0,0,0,0,0
19225,3,17,20,,2022,0,18:32,1,0,0,0,0,0,0,0,0
19226,2,12,23,Other reasonable suspicion of a crime,2022,0,20:05,1,0,0,0,0,0,0,0,0
19227,2,03,24,Matched suspect description,2022,0,02:11,1,0,0,0,0,0,0,0,0
19228,2,07,23,,2022,1,22:55,0,0,1,0,0,0,0,0,0
19229,7,17,44,,2022,0,03:05,0,0,0,0,0,1,0,0,0
19230,2,12,30,,2022,1,16:09,0,1,0,0,0,0,0,0,0
19231,3,21,33,Officer witnessed commission of a crime,2022,1,10:12,0,0,1,0,0,0,0,0,0
19232,2,12,26,Witness or victim identification of suspect at the scene,2022,0,08:49,0,0,0,0,0,1,0,0,0
19233,3,18,25,,2022,0,20:08,0,1,0,0,0,0,0,0,0
19234,3,03,25,Officer witnessed commission of a crime,2022,0,02:38,0,0,0,0,0,1,0,0,0
19235,3,17,27,,2022,0,19:18,0,1,0,0,0,0,0,0,0
19236,3,04,17,Officer witnessed commission of a crime,2022,0,16:58,1,0,0,0,0,0,0,0,0
19237,3,04,18,,2022,1,16:35,0,1,0,0,0,0,0,0,0
19238,2,17,24,,2022,1,15:40,0,0,1,0,0,0,0,0,0
19239,3,12,22,,2022,1,22:04,0,1,0,0,0,0,0,0,0
19240,2,03,60,,2022,0,18:50,1,0,0,0,0,0,0,0,0
19241,2,03,21,Officer witnessed commission of a crime,2022,0,03:55,0,0,1,0,0,0,0,0,0
19242,3,08,30,,2022,1,08:37,0,0,1,0,0,0,0,0,0
19243,7,16,41,,2022,1,09:03,0,0,1,0,0,0,0,0,0
19244,7,08,50,,2022,1,07:45,0,0,1,0,0,0,0,0,0
19245,3,19,21,,2022,0,21:34,0,0,0,0,0,1,0,0,0
19246,2,18,30,,2022,1,21:07,1,0,0,0,0,0,0,0,0
19247,7,15,75,,2022,1,07:45,0,0,1,0,0,0,0,0,0
19248,3,16,35,,2022,0,09:15,0,0,1,0,0,0,0,0,0
19249,3,02,23,Matched suspect description,2022,0,03:20,1,0,0,0,0,0,0,0,0
19250,2,03,40,,2022,1,19:44,0,1,0,0,0,0,0,0,0
19251,2,13,36,,2022,1,02:36,0,0,1,0,0,0,0,0,0
19252,3,04,39,,2022,1,08:45,0,0,1,0,0,0,0,0,0
19253,3,03,29,,2022,1,03:02,0,1,0,0,0,0,0,0,0
